452,3/27/2020,2020,1,Q1,3,March,27,6,Friday
453,3/28/2020,2020,1,Q1,3,March,28,7,Saturday
454,3/29/2020,2020,1,Q1,3,March,29,1,Sunday
455,3/30/2020,2020,1,Q1,3,March,30,2,Monday
456,3/31/2020,2020,2,Q2,3,March,31,3,Tuesday
457,1/4/2020,2020,2,Q2,4,April,1,4,Wednesday
458,2/4/2020,2020,2,Q2,4,April,2,5,Thursday
459,3/4/2020,2020,2,Q2,4,April,3,6,Friday
460,4/4/2020,2020,2,Q2,4,April,4,7,Saturday
461,5/4/2020,2020,2,Q2,4,April,5,1,Sunday
462,6/4/2020,2020,2,Q2,4,April,6,2,Monday
463,7/4/2020,2020,2,Q2,4,April,7,3,Tuesday
464,8/4/2020,2020,2,Q2,4,April,8,4,Wednesday
465,9/4/2020,2020,2,Q2,4,April,9,5,Thursday
466,10/4/2020,2020,2,Q2,4,April,10,6,Friday
467,11/4/2020,2020,2,Q2,4,April,11,7,Saturday
468,12/4/2020,2020,2,Q2,4,April,12,1,Sunday
469,4/13/2020,2020,2,Q2,4,April,13,2,Monday
470,4/14/2020,2020,2,Q2,4,April,14,3,Tuesday
471,4/15/2020,2020,2,Q2,4,April,15,4,Wednesday
472,4/16/2020,2020,2,Q2,4,April,16,5,Thursday
473,4/17/2020,2020,2,Q2,4,April,17,6,Friday
474,4/18/2020,2020,2,Q2,4,April,18,7,Saturday
475,4/19/2020,2020,2,Q2,4,April,19,1,Sunday
476,4/20/2020,2020,2,Q2,4,April,20,2,Monday
477,4/21/2020,2020,2,Q2,4,April,21,3,Tuesday
478,4/22/2020,2020,2,Q2,4,April,22,4,Wednesday
479,4/23/2020,2020,2,Q2,4,April,23,5,Thursday
480,4/24/2020,2020,2,Q2,4,April,24,6,Friday
481,4/25/2020,2020,2,Q2,4,April,25,7,Saturday
482,4/26/2020,2020,2,Q2,4,April,26,1,Sunday
483,4/27/2020,2020,2,Q2,4,April,27,2,Monday
484,4/28/2020,2020,2,Q2,4,April,28,3,Tuesday
485,4/29/2020,2020,2,Q2,4,April,29,4,Wednesday
486,4/30/2020,2020,2,Q2,4,April,30,5,Thursday
487,1/5/2020,2020,2,Q2,5,May,1,6,Friday
488,2/5/2020,2020,2,Q2,5,May,2,7,Saturday
489,3/5/2020,2020,2,Q2,5,May,3,1,Sunday
490,4/5/2020,2020,2,Q2,5,May,4,2,Monday
491,5/5/2020,2020,2,Q2,5,May,5,3,Tuesday
492,6/5/2020,2020,2,Q2,5,May,6,4,Wednesday
493,7/5/2020,2020,2,Q2,5,May,7,5,Thursday
494,8/5/2020,2020,2,Q2,5,May,8,6,Friday
495,9/5/2020,2020,2,Q2,5,May,9,7,Saturday
496,10/5/2020,2020,2,Q2,5,May,10,1,Sunday
497,11/5/2020,2020,2,Q2,5,May,11,2,Monday
498,12/5/2020,2020,2,Q2,5,May,12,3,Tuesday
499,5/13/2020,2020,2,Q2,5,May,13,4,Wednesday
500,5/14/2020,2020,2,Q2,5,May,14,5,Thursday
501,5/15/2020,2020,2,Q2,5,May,15,6,Friday
502,5/16/2020,2020,2,Q2,5,May,16,7,Saturday
503,5/17/2020,2020,2,Q2,5,May,17,1,Sunday
504,5/18/2020,2020,2,Q2,5,May,18,2,Monday
505,5/19/2020,2020,2,Q2,5,May,19,3,Tuesday
506,5/20/2020,2020,2,Q2,5,May,20,4,Wednesday
507,5/21/2020,2020,2,Q2,5,May,21,5,Thursday
508,5/22/2020,2020,2,Q2,5,May,22,6,Friday
509,5/23/2020,2020,2,Q2,5,May,23,7,Saturday
510,5/24/2020,2020,2,Q2,5,May,24,1,Sunday
511,5/25/2020,2020,2,Q2,5,May,25,2,Monday
512,5/26/2020,2020,2,Q2,5,May,26,3,Tuesday
513,5/27/2020,2020,2,Q2,5,May,27,4,Wednesday
514,5/28/2020,2020,2,Q2,5,May,28,5,Thursday
515,5/29/2020,2020,2,Q2,5,May,29,6,Friday
516,5/30/2020,2020,2,Q2,5,May,30,7,Saturday
517,5/31/2020,2020,2,Q2,5,May,31,1,Sunday
518,1/6/2020,2020,2,Q2,6,June,1,2,Monday
519,2/6/2020,2020,2,Q2,6,June,2,3,Tuesday
520,3/6/2020,2020,2,Q2,6,June,3,4,Wednesday
521,4/6/2020,2020,2,Q2,6,June,4,5,Thursday
522,5/6/2020,2020,2,Q2,6,June,5,6,Friday
523,6/6/2020,2020,2,Q2,6,June,6,7,Saturday
524,7/6/2020,2020,2,Q2,6,June,7,1,Sunday
525,8/6/2020,2020,2,Q2,6,June,8,2,Monday
526,9/6/2020,2020,2,Q2,6,June,9,3,Tuesday
527,10/6/2020,2020,2,Q2,6,June,10,4,Wednesday
528,11/6/2020,2020,2,Q2,6,June,11,5,Thursday
529,12/6/2020,2020,2,Q2,6,June,12,6,Friday
530,6/13/2020,2020,2,Q2,6,June,13,7,Saturday
531,6/14/2020,2020,2,Q2,6,June,14,1,Sunday
532,6/15/2020,2020,2,Q2,6,June,15,2,Monday
533,6/16/2020,2020,2,Q2,6,June,16,3,Tuesday
534,6/17/2020,2020,2,Q2,6,June,17,4,Wednesday
535,6/18/2020,2020,2,Q2,6,June,18,5,Thursday
536,6/19/2020,2020,2,Q2,6,June,19,6,Friday
537,6/20/2020,2020,2,Q2,6,June,20,7,Saturday
538,6/21/2020,2020,2,Q2,6,June,21,1,Sunday
539,6/22/2020,2020,2,Q2,6,June,22,2,Monday
540,6/23/2020,2020,2,Q2,6,June,23,3,Tuesday
541,6/24/2020,2020,2,Q2,6,June,24,4,Wednesday
542,6/25/2020,2020,2,Q2,6,June,25,5,Thursday
543,6/26/2020,2020,2,Q2,6,June,26,6,Friday
544,6/27/2020,2020,2,Q2,6,June,27,7,Saturday
545,6/28/2020,2020,2,Q2,6,June,28,1,Sunday
546,6/29/2020,2020,2,Q2,6,June,29,2,Monday
547,6/30/2020,2020,3,Q3,6,June,30,3,Tuesday
548,1/7/2020,2020,3,Q3,7,July,1,4,Wednesday
549,2/7/2020,2020,3,Q3,7,July,2,5,Thursday
550,3/7/2020,2020,3,Q3,7,July,3,6,Friday
551,4/7/2020,2020,3,Q3,7,July,4,7,Saturday
552,5/7/2020,2020,3,Q3,7,July,5,1,Sunday
553,6/7/2020,2020,3,Q3,7,July,6,2,Monday
554,7/7/2020,2020,3,Q3,7,July,7,3,Tuesday
555,8/7/2020,2020,3,Q3,7,July,8,4,Wednesday
556,9/7/2020,2020,3,Q3,7,July,9,5,Thursday
557,10/7/2020,2020,3,Q3,7,July,10,6,Friday
558,11/7/2020,2020,3,Q3,7,July,11,7,Saturday
559,12/7/2020,2020,3,Q3,7,July,12,1,Sunday
560,7/13/2020,2020,3,Q3,7,July,13,2,Monday
561,7/14/2020,2020,3,Q3,7,July,14,3,Tuesday
562,7/15/2020,2020,3,Q3,7,July,15,4,Wednesday
563,7/16/2020,2020,3,Q3,7,July,16,5,Thursday
564,7/17/2020,2020,3,Q3,7,July,17,6,Friday
565,7/18/2020,2020,3,Q3,7,July,18,7,Saturday
566,7/19/2020,2020,3,Q3,7,July,19,1,Sunday
567,7/20/2020,2020,3,Q3,7,July,20,2,Monday
568,7/21/2020,2020,3,Q3,7,July,21,3,Tuesday
569,7/22/2020,2020,3,Q3,7,July,22,4,Wednesday
570,7/23/2020,2020,3,Q3,7,July,23,5,Thursday
571,7/24/2020,2020,3,Q3,7,July,24,6,Friday
572,7/25/2020,2020,3,Q3,7,July,25,7,Saturday
573,7/26/2020,2020,3,Q3,7,July,26,1,Sunday
574,7/27/2020,2020,3,Q3,7,July,27,2,Monday
575,7/28/2020,2020,3,Q3,7,July,28,3,Tuesday
576,7/29/2020,2020,3,Q3,7,July,29,4,Wednesday
577,7/30/2020,2020,3,Q3,7,July,30,5,Thursday
578,7/31/2020,2020,3,Q3,7,July,31,6,Friday
579,1/8/2020,2020,3,Q3,8,August,1,7,Saturday
580,2/8/2020,2020,3,Q3,8,August,2,1,Sunday
581,3/8/2020,2020,3,Q3,8,August,3,2,Monday
582,4/8/2020,2020,3,Q3,8,August,4,3,Tuesday
583,5/8/2020,2020,3,Q3,8,August,5,4,Wednesday
584,6/8/2020,2020,3,Q3,8,August,6,5,Thursday
585,7/8/2020,2020,3,Q3,8,August,7,6,Friday
586,8/8/2020,2020,3,Q3,8,August,8,7,Saturday
587,9/8/2020,2020,3,Q3,8,August,9,1,Sunday
588,10/8/2020,2020,3,Q3,8,August,10,2,Monday
589,11/8/2020,2020,3,Q3,8,August,11,3,Tuesday
590,12/8/2020,2020,3,Q3,8,August,12,4,Wednesday
591,8/13/2020,2020,3,Q3,8,August,13,5,Thursday
592,8/14/2020,2020,3,Q3,8,August,14,6,Friday
593,8/15/2020,2020,3,Q3,8,August,15,7,Saturday
594,8/16/2020,2020,3,Q3,8,August,16,1,Sunday
595,8/17/2020,2020,3,Q3,8,August,17,2,Monday
596,8/18/2020,2020,3,Q3,8,August,18,3,Tuesday
597,8/19/2020,2020,3,Q3,8,August,19,4,Wednesday
598,8/20/2020,2020,3,Q3,8,August,20,5,Thursday
599,8/21/2020,2020,3,Q3,8,August,21,6,Friday
600,8/22/2020,2020,3,Q3,8,August,22,7,Saturday
601,8/23/2020,2020,3,Q3,8,August,23,1,Sunday
602,8/24/2020,2020,3,Q3,8,August,24,2,Monday
603,8/25/2020,2020,3,Q3,8,August,25,3,Tuesday
604,8/26/2020,2020,3,Q3,8,August,26,4,Wednesday
605,8/27/2020,2020,3,Q3,8,August,27,5,Thursday
606,8/28/2020,2020,3,Q3,8,August,28,6,Friday
607,8/29/2020,2020,3,Q3,8,August,29,7,Saturday
608,8/30/2020,2020,3,Q3,8,August,30,1,Sunday
609,8/31/2020,2020,3,Q3,8,August,31,2,Monday
610,1/9/2020,2020,3,Q3,9,September,1,3,Tuesday
611,2/9/2020,2020,3,Q3,9,September,2,4,Wednesday
612,3/9/2020,2020,3,Q3,9,September,3,5,Thursday
613,4/9/2020,2020,3,Q3,9,September,4,6,Friday
614,5/9/2020,2020,3,Q3,9,September,5,7,Saturday
615,6/9/2020,2020,3,Q3,9,September,6,1,Sunday
616,7/9/2020,2020,3,Q3,9,September,7,2,Monday
617,8/9/2020,2020,3,Q3,9,September,8,3,Tuesday
618,9/9/2020,2020,3,Q3,9,September,9,4,Wednesday
619,10/9/2020,2020,3,Q3,9,September,10,5,Thursday
620,11/9/2020,2020,3,Q3,9,September,11,6,Friday
621,12/9/2020,2020,3,Q3,9,September,12,7,Saturday
622,9/13/2020,2020,3,Q3,9,September,13,1,Sunday
623,9/14/2020,2020,3,Q3,9,September,14,2,Monday
624,9/15/2020,2020,3,Q3,9,September,15,3,Tuesday
625,9/16/2020,2020,3,Q3,9,September,16,4,Wednesday
626,9/17/2020,2020,3,Q3,9,September,17,5,Thursday
627,9/18/2020,2020,3,Q3,9,September,18,6,Friday
628,9/19/2020,2020,3,Q3,9,September,19,7,Saturday
629,9/20/2020,2020,3,Q3,9,September,20,1,Sunday
630,9/21/2020,2020,3,Q3,9,September,21,2,Monday
631,9/22/2020,2020,3,Q3,9,September,22,3,Tuesday
632,9/23/2020,2020,3,Q3,9,September,23,4,Wednesday
633,9/24/2020,2020,3,Q3,9,September,24,5,Thursday
634,9/25/2020,2020,3,Q3,9,September,25,6,Friday
635,9/26/2020,2020,3,Q3,9,September,26,7,Saturday
636,9/27/2020,2020,3,Q3,9,September,27,1,Sunday
637,9/28/2020,2020,3,Q3,9,September,28,2,Monday
638,9/29/2020,2020,3,Q3,9,September,29,3,Tuesday
639,9/30/2020,2020,4,Q4,9,September,30,4,Wednesday
640,1/10/2020,2020,4,Q4,10,October,1,5,Thursday
641,2/10/2020,2020,4,Q4,10,October,2,6,Friday
642,3/10/2020,2020,4,Q4,10,October,3,7,Saturday
643,4/10/2020,2020,4,Q4,10,October,4,1,Sunday
644,5/10/2020,2020,4,Q4,10,October,5,2,Monday
645,6/10/2020,2020,4,Q4,10,October,6,3,Tuesday
646,7/10/2020,2020,4,Q4,10,October,7,4,Wednesday
647,8/10/2020,2020,4,Q4,10,October,8,5,Thursday
648,9/10/2020,2020,4,Q4,10,October,9,6,Friday
649,10/10/2020,2020,4,Q4,10,October,10,7,Saturday
650,11/10/2020,2020,4,Q4,10,October,11,1,Sunday
651,12/10/2020,2020,4,Q4,10,October,12,2,Monday
652,10/13/2020,2020,4,Q4,10,October,13,3,Tuesday
653,10/14/2020,2020,4,Q4,10,October,14,4,Wednesday
654,10/15/2020,2020,4,Q4,10,October,15,5,Thursday
655,10/16/2020,2020,4,Q4,10,October,16,6,Friday
656,10/17/2020,2020,4,Q4,10,October,17,7,Saturday
657,10/18/2020,2020,4,Q4,10,October,18,1,Sunday
658,10/19/2020,2020,4,Q4,10,October,19,2,Monday
659,10/20/2020,2020,4,Q4,10,October,20,3,Tuesday
660,10/21/2020,2020,4,Q4,10,October,21,4,Wednesday
661,10/22/2020,2020,4,Q4,10,October,22,5,Thursday
662,10/23/2020,2020,4,Q4,10,October,23,6,Friday
663,10/24/2020,2020,4,Q4,10,October,24,7,Saturday
664,10/25/2020,2020,4,Q4,10,October,25,1,Sunday
665,10/26/2020,2020,4,Q4,10,October,26,2,Monday
666,10/27/2020,2020,4,Q4,10,October,27,3,Tuesday
667,10/28/2020,2020,4,Q4,10,October,28,4,Wednesday
668,10/29/2020,2020,4,Q4,10,October,29,5,Thursday
669,10/30/2020,2020,4,Q4,10,October,30,6,Friday
670,10/31/2020,2020,4,Q4,10,October,31,7,Saturday
671,1/11/2020,2020,4,Q4,11,November,1,1,Sunday
672,2/11/2020,2020,4,Q4,11,November,2,2,Monday
673,3/11/2020,2020,4,Q4,11,November,3,3,Tuesday
674,4/11/2020,2020,4,Q4,11,November,4,4,Wednesday
675,5/11/2020,2020,4,Q4,11,November,5,5,Thursday
676,6/11/2020,2020,4,Q4,11,November,6,6,Friday
677,7/11/2020,2020,4,Q4,11,November,7,7,Saturday
678,8/11/2020,2020,4,Q4,11,November,8,1,Sunday
679,9/11/2020,2020,4,Q4,11,November,9,2,Monday
680,10/11/2020,2020,4,Q4,11,November,10,3,Tuesday
681,11/11/2020,2020,4,Q4,11,November,11,4,Wednesday
682,12/11/2020,2020,4,Q4,11,November,12,5,Thursday
683,11/13/2020,2020,4,Q4,11,November,13,6,Friday
684,11/14/2020,2020,4,Q4,11,November,14,7,Saturday
685,11/15/2020,2020,4,Q4,11,November,15,1,Sunday
686,11/16/2020,2020,4,Q4,11,November,16,2,Monday
687,11/17/2020,2020,4,Q4,11,November,17,3,Tuesday
688,11/18/2020,2020,4,Q4,11,November,18,4,Wednesday
689,11/19/2020,2020,4,Q4,11,November,19,5,Thursday
690,11/20/2020,2020,4,Q4,11,November,20,6,Friday
691,11/21/2020,2020,4,Q4,11,November,21,7,Saturday
692,11/22/2020,2020,4,Q4,11,November,22,1,Sunday
693,11/23/2020,2020,4,Q4,11,November,23,2,Monday
694,11/24/2020,2020,4,Q4,11,November,24,3,Tuesday
695,11/25/2020,2020,4,Q4,11,November,25,4,Wednesday
696,11/26/2020,2020,4,Q4,11,November,26,5,Thursday
697,11/27/2020,2020,4,Q4,11,November,27,6,Friday
698,11/28/2020,2020,4,Q4,11,November,28,7,Saturday
699,11/29/2020,2020,4,Q4,11,November,29,1,Sunday
700,11/30/2020,2020,4,Q4,11,November,30,2,Monday
701,1/12/2020,2020,4,Q4,12,December,1,3,Tuesday
702,2/12/2020,2020,4,Q4,12,December,2,4,Wednesday
703,3/12/2020,2020,4,Q4,12,December,3,5,Thursday
704,4/12/2020,2020,4,Q4,12,December,4,6,Friday
705,5/12/2020,2020,4,Q4,12,December,5,7,Saturday
706,6/12/2020,2020,4,Q4,12,December,6,1,Sunday
707,7/12/2020,2020,4,Q4,12,December,7,2,Monday
708,8/12/2020,2020,4,Q4,12,December,8,3,Tuesday
709,9/12/2020,2020,4,Q4,12,December,9,4,Wednesday
710,10/12/2020,2020,4,Q4,12,December,10,5,Thursday
711,11/12/2020,2020,4,Q4,12,December,11,6,Friday
712,12/12/2020,2020,4,Q4,12,December,12,7,Saturday
713,12/13/2020,2020,4,Q4,12,December,13,1,Sunday
714,12/14/2020,2020,4,Q4,12,December,14,2,Monday
715,12/15/2020,2020,4,Q4,12,December,15,3,Tuesday
716,12/16/2020,2020,4,Q4,12,December,16,4,Wednesday
717,12/17/2020,2020,4,Q4,12,December,17,5,Thursday
718,12/18/2020,2020,4,Q4,12,December,18,6,Friday
719,12/19/2020,2020,4,Q4,12,December,19,7,Saturday
720,12/20/2020,2020,4,Q4,12,December,20,1,Sunday
721,12/21/2020,2020,4,Q4,12,December,21,2,Monday
722,12/22/2020,2020,4,Q4,12,December,22,3,Tuesday
723,12/23/2020,2020,4,Q4,12,December,23,4,Wednesday
724,12/24/2020,2020,4,Q4,12,December,24,5,Thursday
725,12/25/2020,2020,4,Q4,12,December,25,6,Friday
726,12/26/2020,2020,4,Q4,12,December,26,7,Saturday
727,12/27/2020,2020,4,Q4,12,December,27,1,Sunday
728,12/28/2020,2020,4,Q4,12,December,28,2,Monday
729,12/29/2020,2020,4,Q4,12,December,29,3,Tuesday
730,12/30/2020,2020,4,Q4,12,December,30,4,Wednesday
731,12/31/2020,2020,1,Q1,12,December,31,5,Thursday
732,1/1/2021,2021,1,Q1,1,January,1,6,Friday
733,2/1/2021,2021,1,Q1,1,January,2,7,Saturday
734,3/1/2021,2021,1,Q1,1,January,3,1,Sunday
735,4/1/2021,2021,1,Q1,1,January,4,2,Monday
736,5/1/2021,2021,1,Q1,1,January,5,3,Tuesday
737,6/1/2021,2021,1,Q1,1,January,6,4,Wednesday
738,7/1/2021,2021,1,Q1,1,January,7,5,Thursday
739,8/1/2021,2021,1,Q1,1,January,8,6,Friday
740,9/1/2021,2021,1,Q1,1,January,9,7,Saturday
741,10/1/2021,2021,1,Q1,1,January,10,1,Sunday
742,11/1/2021,2021,1,Q1,1,January,11,2,Monday
743,12/1/2021,2021,1,Q1,1,January,12,3,Tuesday
744,1/13/2021,2021,1,Q1,1,January,13,4,Wednesday
745,1/14/2021,2021,1,Q1,1,January,14,5,Thursday
746,1/15/2021,2021,1,Q1,1,January,15,6,Friday
747,1/16/2021,2021,1,Q1,1,January,16,7,Saturday
748,1/17/2021,2021,1,Q1,1,January,17,1,Sunday
749,1/18/2021,2021,1,Q1,1,January,18,2,Monday
750,1/19/2021,2021,1,Q1,1,January,19,3,Tuesday
751,1/20/2021,2021,1,Q1,1,January,20,4,Wednesday
752,1/21/2021,2021,1,Q1,1,January,21,5,Thursday
753,1/22/2021,2021,1,Q1,1,January,22,6,Friday
754,1/23/2021,2021,1,Q1,1,January,23,7,Saturday
755,1/24/2021,2021,1,Q1,1,January,24,1,Sunday
756,1/25/2021,2021,1,Q1,1,January,25,2,Monday
757,1/26/2021,2021,1,Q1,1,January,26,3,Tuesday
758,1/27/2021,2021,1,Q1,1,January,27,4,Wednesday
759,1/28/2021,2021,1,Q1,1,January,28,5,Thursday
760,1/29/2021,2021,1,Q1,1,January,29,6,Friday
761,1/30/2021,2021,1,Q1,1,January,30,7,Saturday
762,1/31/2021,2021,1,Q1,1,January,31,1,Sunday
763,1/2/2021,2021,1,Q1,2,February,1,2,Monday
764,2/2/2021,2021,1,Q1,2,February,2,3,Tuesday
765,3/2/2021,2021,1,Q1,2,February,3,4,Wednesday
766,4/2/2021,2021,1,Q1,2,February,4,5,Thursday
767,5/2/2021,2021,1,Q1,2,February,5,6,Friday
768,6/2/2021,2021,1,Q1,2,February,6,7,Saturday
769,7/2/2021,2021,1,Q1,2,February,7,1,Sunday
770,8/2/2021,2021,1,Q1,2,February,8,2,Monday
771,9/2/2021,2021,1,Q1,2,February,9,3,Tuesday
772,10/2/2021,2021,1,Q1,2,February,10,4,Wednesday
773,11/2/2021,2021,1,Q1,2,February,11,5,Thursday
774,12/2/2021,2021,1,Q1,2,February,12,6,Friday
775,2/13/2021,2021,1,Q1,2,February,13,7,Saturday
776,2/14/2021,2021,1,Q1,2,February,14,1,Sunday
777,2/15/2021,2021,1,Q1,2,February,15,2,Monday
778,2/16/2021,2021,1,Q1,2,February,16,3,Tuesday
779,2/17/2021,2021,1,Q1,2,February,17,4,Wednesday
780,2/18/2021,2021,1,Q1,2,February,18,5,Thursday
781,2/19/2021,2021,1,Q1,2,February,19,6,Friday
782,2/20/2021,2021,1,Q1,2,February,20,7,Saturday
783,2/21/2021,2021,1,Q1,2,February,21,1,Sunday
784,2/22/2021,2021,1,Q1,2,February,22,2,Monday
785,2/23/2021,2021,1,Q1,2,February,23,3,Tuesday
786,2/24/2021,2021,1,Q1,2,February,24,4,Wednesday
787,2/25/2021,2021,1,Q1,2,February,25,5,Thursday
788,2/26/2021,2021,1,Q1,2,February,26,6,Friday
789,2/27/2021,2021,1,Q1,2,February,27,7,Saturday
790,2/28/2021,2021,1,Q1,2,February,28,1,Sunday
791,1/3/2021,2021,1,Q1,3,March,1,2,Monday
792,2/3/2021,2021,1,Q1,3,March,2,3,Tuesday
793,3/3/2021,2021,1,Q1,3,March,3,4,Wednesday
794,4/3/2021,2021,1,Q1,3,March,4,5,Thursday
795,5/3/2021,2021,1,Q1,3,March,5,6,Friday
796,6/3/2021,2021,1,Q1,3,March,6,7,Saturday
797,7/3/2021,2021,1,Q1,3,March,7,1,Sunday
798,8/3/2021,2021,1,Q1,3,March,8,2,Monday
799,9/3/2021,2021,1,Q1,3,March,9,3,Tuesday
800,10/3/2021,2021,1,Q1,3,March,10,4,Wednesday
801,11/3/2021,2021,1,Q1,3,March,11,5,Thursday
802,12/3/2021,2021,1,Q1,3,March,12,6,Friday
803,3/13/2021,2021,1,Q1,3,March,13,7,Saturday
804,3/14/2021,2021,1,Q1,3,March,14,1,Sunday
805,3/15/2021,2021,1,Q1,3,March,15,2,Monday
806,3/16/2021,2021,1,Q1,3,March,16,3,Tuesday
807,3/17/2021,2021,1,Q1,3,March,17,4,Wednesday
808,3/18/2021,2021,1,Q1,3,March,18,5,Thursday
809,3/19/2021,2021,1,Q1,3,March,19,6,Friday
810,3/20/2021,2021,1,Q1,3,March,20,7,Saturday
811,3/21/2021,2021,1,Q1,3,March,21,1,Sunday
812,3/22/2021,2021,1,Q1,3,March,22,2,Monday
813,3/23/2021,2021,1,Q1,3,March,23,3,Tuesday
814,3/24/2021,2021,1,Q1,3,March,24,4,Wednesday
815,3/25/2021,2021,1,Q1,3,March,25,5,Thursday
816,3/26/2021,2021,1,Q1,3,March,26,6,Friday
817,3/27/2021,2021,1,Q1,3,March,27,7,Saturday
818,3/28/2021,2021,1,Q1,3,March,28,1,Sunday
819,3/29/2021,2021,1,Q1,3,March,29,2,Monday
820,3/30/2021,2021,1,Q1,3,March,30,3,Tuesday
821,3/31/2021,2021,2,Q2,3,March,31,4,Wednesday
822,1/4/2021,2021,2,Q2,4,April,1,5,Thursday
823,2/4/2021,2021,2,Q2,4,April,2,6,Friday
824,3/4/2021,2021,2,Q2,4,April,3,7,Saturday
825,4/4/2021,2021,2,Q2,4,April,4,1,Sunday
826,5/4/2021,2021,2,Q2,4,April,5,2,Monday
827,6/4/2021,2021,2,Q2,4,April,6,3,Tuesday
828,7/4/2021,2021,2,Q2,4,April,7,4,Wednesday
829,8/4/2021,2021,2,Q2,4,April,8,5,Thursday
830,9/4/2021,2021,2,Q2,4,April,9,6,Friday
831,10/4/2021,2021,2,Q2,4,April,10,7,Saturday
832,11/4/2021,2021,2,Q2,4,April,11,1,Sunday
833,12/4/2021,2021,2,Q2,4,April,12,2,Monday
834,4/13/2021,2021,2,Q2,4,April,13,3,Tuesday
835,4/14/2021,2021,2,Q2,4,April,14,4,Wednesday
836,4/15/2021,2021,2,Q2,4,April,15,5,Thursday
837,4/16/2021,2021,2,Q2,4,April,16,6,Friday
838,4/17/2021,2021,2,Q2,4,April,17,7,Saturday
839,4/18/2021,2021,2,Q2,4,April,18,1,Sunday
840,4/19/2021,2021,2,Q2,4,April,19,2,Monday
841,4/20/2021,2021,2,Q2,4,April,20,3,Tuesday
842,4/21/2021,2021,2,Q2,4,April,21,4,Wednesday
843,4/22/2021,2021,2,Q2,4,April,22,5,Thursday
844,4/23/2021,2021,2,Q2,4,April,23,6,Friday
845,4/24/2021,2021,2,Q2,4,April,24,7,Saturday
846,4/25/2021,2021,2,Q2,4,April,25,1,Sunday
847,4/26/2021,2021,2,Q2,4,April,26,2,Monday
848,4/27/2021,2021,2,Q2,4,April,27,3,Tuesday
849,4/28/2021,2021,2,Q2,4,April,28,4,Wednesday
850,4/29/2021,2021,2,Q2,4,April,29,5,Thursday
851,4/30/2021,2021,2,Q2,4,April,30,6,Friday
852,1/5/2021,2021,2,Q2,5,May,1,7,Saturday
853,2/5/2021,2021,2,Q2,5,May,2,1,Sunday
854,3/5/2021,2021,2,Q2,5,May,3,2,Monday
855,4/5/2021,2021,2,Q2,5,May,4,3,Tuesday
856,5/5/2021,2021,2,Q2,5,May,5,4,Wednesday
857,6/5/2021,2021,2,Q2,5,May,6,5,Thursday
858,7/5/2021,2021,2,Q2,5,May,7,6,Friday
859,8/5/2021,2021,2,Q2,5,May,8,7,Saturday
860,9/5/2021,2021,2,Q2,5,May,9,1,Sunday
861,10/5/2021,2021,2,Q2,5,May,10,2,Monday
862,11/5/2021,2021,2,Q2,5,May,11,3,Tuesday
863,12/5/2021,2021,2,Q2,5,May,12,4,Wednesday
864,5/13/2021,2021,2,Q2,5,May,13,5,Thursday
865,5/14/2021,2021,2,Q2,5,May,14,6,Friday
866,5/15/2021,2021,2,Q2,5,May,15,7,Saturday
867,5/16/2021,2021,2,Q2,5,May,16,1,Sunday
868,5/17/2021,2021,2,Q2,5,May,17,2,Monday
869,5/18/2021,2021,2,Q2,5,May,18,3,Tuesday
870,5/19/2021,2021,2,Q2,5,May,19,4,Wednesday
871,5/20/2021,2021,2,Q2,5,May,20,5,Thursday
872,5/21/2021,2021,2,Q2,5,May,21,6,Friday
873,5/22/2021,2021,2,Q2,5,May,22,7,Saturday
874,5/23/2021,2021,2,Q2,5,May,23,1,Sunday
875,5/24/2021,2021,2,Q2,5,May,24,2,Monday
876,5/25/2021,2021,2,Q2,5,May,25,3,Tuesday
877,5/26/2021,2021,2,Q2,5,May,26,4,Wednesday
878,5/27/2021,2021,2,Q2,5,May,27,5,Thursday
879,5/28/2021,2021,2,Q2,5,May,28,6,Friday
880,5/29/2021,2021,2,Q2,5,May,29,7,Saturday
881,5/30/2021,2021,2,Q2,5,May,30,1,Sunday
882,5/31/2021,2021,2,Q2,5,May,31,2,Monday
883,1/6/2021,2021,2,Q2,6,June,1,3,Tuesday
884,2/6/2021,2021,2,Q2,6,June,2,4,Wednesday
885,3/6/2021,2021,2,Q2,6,June,3,5,Thursday
886,4/6/2021,2021,2,Q2,6,June,4,6,Friday
887,5/6/2021,2021,2,Q2,6,June,5,7,Saturday
888,6/6/2021,2021,2,Q2,6,June,6,1,Sunday
889,7/6/2021,2021,2,Q2,6,June,7,2,Monday
890,8/6/2021,2021,2,Q2,6,June,8,3,Tuesday
891,9/6/2021,2021,2,Q2,6,June,9,4,Wednesday
892,10/6/2021,2021,2,Q2,6,June,10,5,Thursday
893,11/6/2021,2021,2,Q2,6,June,11,6,Friday
894,12/6/2021,2021,2,Q2,6,June,12,7,Saturday
895,6/13/2021,2021,2,Q2,6,June,13,1,Sunday
896,6/14/2021,2021,2,Q2,6,June,14,2,Monday
897,6/15/2021,2021,2,Q2,6,June,15,3,Tuesday
898,6/16/2021,2021,2,Q2,6,June,16,4,Wednesday
899,6/17/2021,2021,2,Q2,6,June,17,5,Thursday
900,6/18/2021,2021,2,Q2,6,June,18,6,Friday
901,6/19/2021,2021,2,Q2,6,June,19,7,Saturday
902,6/20/2021,2021,2,Q2,6,June,20,1,Sunday
